#;UUID;Signal;Event time;Value type;Text;BigInt;Timestamp;Double
676.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:20;11;0;0;;
676.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:20;11;1;1;;
676.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:20;11;0;0;;
676.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:20;11;0;0;;
676.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:20;11;0;0;;
676.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:20;11;0;0;;
676.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:20;17;527.41;;;527.41
676.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:20;17;-450.19;;;-450.19
676.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:20;17;379.14;;;379.14
676.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:20;17;379.14;;;379.14
677.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:20;11;0;0;;
677.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:20;11;1;1;;
677.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:20;11;0;0;;
677.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:20;11;0;0;;
677.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:20;11;0;0;;
677.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:20;11;0;0;;
677.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:20;17;527.41;;;527.41
677.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:20;17;-450.19;;;-450.19
677.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:20;17;379.14;;;379.14
677.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:20;17;379.14;;;379.14
678.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:20;11;0;0;;
678.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:20;11;1;1;;
678.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:20;11;0;0;;
678.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:20;11;0;0;;
678.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:20;11;0;0;;
678.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:20;11;0;0;;
678.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:20;17;527.41;;;527.41
678.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:20;17;-450.19;;;-450.19
678.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:20;17;379.14;;;379.14
678.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:20;17;379.14;;;379.14
679.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:19;11;0;0;;
679.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:19;11;1;1;;
679.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:19;11;0;0;;
679.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:19;11;0;0;;
679.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:19;11;0;0;;
679.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:19;11;0;0;;
679.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:19;17;527.41;;;527.41
679.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:19;17;-450.19;;;-450.19
679.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
679.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
680.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:19;11;0;0;;
680.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:19;11;1;1;;
680.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:19;11;0;0;;
680.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:19;11;0;0;;
680.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:19;11;0;0;;
680.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:19;11;0;0;;
680.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:19;17;527.41;;;527.41
680.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:19;17;-450.19;;;-450.19
680.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
680.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
681.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:19;11;0;0;;
681.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:19;11;1;1;;
681.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:19;11;0;0;;
681.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:19;11;0;0;;
681.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:19;11;0;0;;
681.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:19;11;0;0;;
681.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:19;17;527.41;;;527.41
681.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:19;17;-450.19;;;-450.19
681.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
681.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
682.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:19;11;0;0;;
682.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:19;11;1;1;;
682.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:19;11;0;0;;
682.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:19;11;0;0;;
682.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:19;11;0;0;;
682.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:19;11;0;0;;
682.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:19;17;527.41;;;527.41
682.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:19;17;-450.19;;;-450.19
682.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
682.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
683.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:19;11;0;0;;
683.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:19;11;1;1;;
683.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:19;11;0;0;;
683.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:19;11;0;0;;
683.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:19;11;0;0;;
683.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:19;11;0;0;;
683.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:19;17;527.41;;;527.41
683.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:19;17;-450.19;;;-450.19
683.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
683.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
684.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:19;11;0;0;;
684.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:19;11;1;1;;
684.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:19;11;0;0;;
684.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:19;11;0;0;;
684.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:19;11;0;0;;
684.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:19;11;0;0;;
684.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:19;17;527.41;;;527.41
684.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:19;17;-450.19;;;-450.19
684.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
684.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:19;17;379.14;;;379.14
685.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:18;11;0;0;;
685.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:18;11;1;1;;
685.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:18;11;0;0;;
685.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:18;11;0;0;;
685.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:18;11;0;0;;
685.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:18;11;0;0;;
685.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:18;17;527.41;;;527.41
685.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:18;17;-450.19;;;-450.19
685.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
685.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
686.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:18;11;0;0;;
686.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:18;11;1;1;;
686.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:18;11;0;0;;
686.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:18;11;0;0;;
686.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:18;11;0;0;;
686.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:18;11;0;0;;
686.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:18;17;527.41;;;527.41
686.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:18;17;-450.19;;;-450.19
686.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
686.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
687.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:18;11;0;0;;
687.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:18;11;1;1;;
687.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:18;11;0;0;;
687.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:18;11;0;0;;
687.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:18;11;0;0;;
687.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:18;11;0;0;;
687.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:18;17;527.41;;;527.41
687.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:18;17;-450.19;;;-450.19
687.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
687.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
688.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:18;11;0;0;;
688.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:18;11;1;1;;
688.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:18;11;0;0;;
688.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:18;11;0;0;;
688.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:18;11;0;0;;
688.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:18;11;0;0;;
688.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:18;17;527.41;;;527.41
688.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:18;17;-450.19;;;-450.19
688.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
688.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
689.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:18;11;0;0;;
689.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:18;11;1;1;;
689.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:18;11;0;0;;
689.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:18;11;0;0;;
689.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;19.09.2025 16:18;11;0;0;;
689.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;19.09.2025 16:18;11;0;0;;
689.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;19.09.2025 16:18;17;527.41;;;527.41
689.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;19.09.2025 16:18;17;-450.19;;;-450.19
689.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
689.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;19.09.2025 16:18;17;379.14;;;379.14
690.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;19.09.2025 16:18;11;0;0;;
690.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;19.09.2025 16:18;11;1;1;;
690.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;19.09.2025 16:18;11;0;0;;
690.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;19.09.2025 16:18;11;0;0;;
